2022-05-15;1;35660;6289.65;1;10;5;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;2
2022-05-15;1;35699;5887.62;1;10;3;110;1;2;0;1;3;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;1
2022-05-15;1;35704;7071.2;1;10;5;110;3;7;0;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;35749;5216.52;1;10;5;110;2;4;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35750;5660.41;1;10;1;110;1;3;0;2;3;1;1;2;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35752;6462.08;1;10;5;110;1;3;0;2;4;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1
2022-05-15;1;35757;6462.08;1;10;5;110;1;3;0;2;4;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35774;4955.62;1;10;4;110;1;3;0;2;5;1;1;2;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35775;5255.1;1;10;2;110;1;3;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35778;6304.15;1;10;1;110;1;2;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35779;6304.15;1;10;1;110;1;3;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35791;6042.55;1;10;2;110;1;3;0;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35792;5660.41;1;10;1;110;1;3;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35793;5034.78;1;10;1;110;1;3;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35796;9166.62;1;10;1;110;2;4;0;1;5;4;1;2;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35804;6649.0;1;10;3;110;2;4;0;2;4;2;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1
2022-05-15;1;35813;6304.15;1;10;1;110;1;3;0;1;3;2;1;2;2;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35818;5647.38;1;10;5;110;3;5;0;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;35821;5254.06;1;10;1;110;2;4;0;1;3;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1
2022-05-15;1;35824;6508.58;1;10;1;110;1;3;0;1;4;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;1
2022-05-15;1;35826;6444.44;1;10;2;110;3;5;0;1;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;35864;5647.38;1;10;5;110;3;5;0;2;4;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2
2022-05-15;1;35875;6444.44;1;10;2;110;3;5;0;1;3;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;35881;5034.78;1;10;1;110;1;3;0;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35888;6404.44;1;10;2;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;35897;6411.88;1;10;1;110;2;4;0;1;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35900;6404.44;1;10;2;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;35904;6372.08;1;10;1;110;2;4;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;35905;6304.15;1;10;1;110;1;2;0;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35907;6372.08;1;10;1;110;2;4;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;35910;6372.08;1;10;1;110;2;4;0;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;35934;9166.62;1;10;1;110;2;4;0;1;3;4;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35946;5034.78;1;10;1;110;1;3;0;1;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;35951;5143.41;1;10;3;110;2;4;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35958;5721.4;1;10;1;110;2;4;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;35959;5915.82;1;10;2;110;2;4;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;35961;5598.58;1;10;4;110;3;5;0;2;5;1;1;2;2;3;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2
2022-05-15;1;35970;5647.38;1;10;5;110;3;5;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;35973;5422.74;1;10;4;110;3;5;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;35977;5509.37;1;10;1;110;3;6;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;35981;5114.88;1;10;2;110;3;5;0;1;4;1;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2
2022-05-15;1;35985;5830.51;1;10;5;110;3;5;0;2;5;1;1;2;2;3;2;1;1;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;1;1;2
2022-05-15;1;35998;6372.08;1;10;1;110;2;4;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;36003;5422.74;1;10;4;110;3;6;0;2;4;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;36005;5216.52;1;10;5;110;2;4;0;2;5;1;1;2;2;3;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1
2022-05-15;1;36010;5311.73;1;10;2;110;2;4;0;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;36012;5830.51;1;10;5;110;3;5;0;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;36015;5186.09;1;10;5;110;3;5;0;1;4;1;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;36020;5647.38;1;10;5;110;3;5;0;2;4;1;1;2;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;36022;4526.16;1;10;3;110;1;3;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;36032;6289.65;1;10;5;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;2
2022-05-15;1;330096;9341.44;1;10;5;110;3;5;0;1;4;4;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;330177;4590.5;1;10;5;110;1;3;0;1;3;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1
2022-05-15;1;330254;5952.77;1;10;2;110;2;4;0;1;1;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330257;5509.37;1;10;1;110;3;5;0;1;4;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330260;7122.08;1;10;1;110;3;5;0;1;3;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2
2022-05-15;1;330265;7071.2;1;10;5;110;3;5;0;2;3;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330289;5143.41;1;10;3;110;2;4;0;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;330304;6508.58;1;10;1;110;1;3;0;1;3;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330308;6411.88;1;10;1;110;2;4;0;1;4;3;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330323;6201.5;1;10;3;110;3;5;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;330330;5647.38;1;10;5;110;3;5;0;2;7;1;1;2;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330333;6304.15;1;10;1;110;1;3;0;1;4;2;1;2;2;2;1;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;4;1;1
2022-05-15;1;330339;6578.71;1;10;1;110;2;4;0;1;4;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;1
2022-05-15;1;330370;7071.2;1;10;5;110;3;6;0;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330373;5198.05;1;10;1;110;1;3;0;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330376;5216.52;1;10;5;110;2;4;0;2;7;1;1;2;2;3;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;1
2022-05-15;1;330380;5009.01;1;10;4;110;2;4;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;330384;4979.79;1;10;4;110;3;5;0;1;5;1;1;2;2;3;2;1;1;2;1;2;2;2;2;2;1;2;2;2;2;2;2;1;9;1;2
2022-05-15;1;330395;5647.38;1;10;5;110;3;5;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330420;6789.91;1;10;4;110;3;5;0;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330428;4823.38;1;10;4;110;3;6;0;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330436;4823.38;1;10;4;110;3;5;0;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;2
2022-05-15;1;330439;6493.6;1;10;5;110;3;5;0;1;5;2;1;2;2;3;2;1;2;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;9;1;2
2022-05-15;1;330445;5568.23;1;10;3;110;3;5;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330455;6343.53;1;10;1;110;1;2;0;1;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330476;5023.2;1;10;5;110;3;5;0;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330480;5647.38;1;10;5;110;3;5;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330488;4952.8;1;10;3;110;3;6;0;1;3;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;330492;5186.09;1;10;5;110;3;5;0;1;7;1;1;2;2;3;2;1;1;2;1;2;2;2;2;2;2;2;1;2;1;2;1;1;9;1;2
2022-05-15;1;330510;8688.12;1;10;4;110;3;5;0;1;5;4;1;2;2;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2
2022-05-15;1;330524;6289.65;1;10;5;110;3;6;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330532;4952.8;1;10;3;110;3;6;0;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330537;5598.58;1;10;4;110;3;7;0;2;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330556;6289.65;1;10;5;110;3;5;0;1;4;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;2
2022-05-15;1;330577;5198.05;1;10;1;110;1;3;0;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330585;5647.38;1;10;5;110;3;5;0;2;5;1;1;2;2;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330601;4599.86;1;10;4;110;2;4;0;1;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330616;5422.74;1;10;4;110;3;5;0;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330620;6304.15;1;10;1;110;1;3;0;1;3;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1
2022-05-15;1;330625;6531.71;1;10;5;110;2;4;0;2;5;2;1;2;2;3;1;1;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;330643;5113.41;1;10;3;110;3;5;0;1;6;1;1;2;2;3;2;1;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;9;1;2
2022-05-15;1;330654;5915.82;1;10;2;110;2;4;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330676;5750.45;1;10;2;110;3;5;0;2;3;1;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1;2
2022-05-15;1;330694;6289.65;1;10;5;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;330710;6580.02;1;10;2;110;1;3;0;2;3;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;330726;6411.88;1;10;1;110;2;4;0;1;4;3;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1
2022-05-15;1;330768;5728.36;1;10;3;110;2;4;0;1;4;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330773;6039.45;1;10;4;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;330781;5747.85;1;10;5;110;1;3;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330788;5171.44;1;10;4;110;2;4;0;2;5;1;1;2;2;3;2;1;1;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;1;1;1
2022-05-15;1;330807;5914.12;1;10;3;110;2;4;0;1;4;2;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;1
2022-05-15;1;330844;6039.45;1;10;4;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;330851;6402.6;1;10;3;110;3;5;0;1;3;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;2
2022-05-15;1;330853;5647.38;1;10;5;110;3;5;0;2;3;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330894;6493.6;1;10;5;110;3;5;0;1;4;2;1;2;2;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;4;1;2
2022-05-15;1;330913;5852.76;1;10;2;110;1;3;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;330926;5750.45;1;10;2;110;3;5;0;2;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330936;5422.74;1;10;4;110;3;5;0;2;7;1;1;2;2;3;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2
2022-05-15;1;330955;5647.38;1;10;5;110;3;6;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;330963;6304.15;1;10;1;110;1;3;0;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;330993;4823.38;1;10;4;110;3;5;0;1;4;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;331003;6789.91;1;10;4;110;3;5;0;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;331023;5748.8;1;10;3;110;3;5;0;2;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;331037;5915.82;1;10;2;110;2;4;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;331046;5915.82;1;10;2;110;2;4;0;1;4;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1
2022-05-15;1;331092;4526.16;1;10;3;110;1;3;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;331109;5783.75;1;10;5;110;1;3;0;1;3;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;1
2022-05-15;1;331116;5568.23;1;10;3;110;3;5;0;2;3;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;331140;5688.02;1;10;1;110;3;5;0;1;4;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;1;2
2022-05-15;1;331159;5023.2;1;10;5;110;3;5;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;331199;6372.08;1;10;1;110;2;4;0;1;3;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;1
2022-05-15;1;331208;5809.78;1;10;5;110;2;4;0;1;4;2;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;1
2022-05-15;1;331245;4723.28;1;10;3;110;2;4;0;1;3;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;9;1;1
2022-05-15;1;331252;6789.91;1;10;4;110;3;5;0;2;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;331262;4979.79;1;10;4;110;3;5;0;1;4;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;2
2022-05-15;1;331275;5009.01;1;10;4;110;2;4;0;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1
2022-05-15;1;331315;5198.05;1;10;1;110;1;3;0;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;1
2022-05-15;1;331323;6039.45;1;10;4;110;3;5;0;1;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;331329;6493.6;1;10;5;110;3;5;0;1;3;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;2
2022-05-15;1;331354;6789.91;1;10;4;110;3;5;0;2;2;2;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2
2022-05-15;1;331373;4823.38;1;10;4;110;3;5;0;1;4;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;1;2
2022-05-15;1;331407;5578.68;1;10;4;110;2;4;0;1;3;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;1
2022-05-15;1;331422;5889.31;1;10;2;110;1;3;0;1;2;3;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
2022-05-15;1;331438;4823.38;1;10;4;110;3;5;0;1;4;1;1;2;2;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2;1;2;2;1;4;1;2
2022-05-15;1;331447;5023.2;1;10;5;110;3;5;0;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2
2022-05-15;1;331459;5198.05;1;10;1;110;1;2;0;1;2;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1
